id,scenario,expected_fraud,predicted_fraud,expected_rule,detected_rules,risk_score,accepted
SYN-1973,device,true,true,A,A,20,false
SYN-1974,device,true,true,A,A,20,false
SYN-1975,device,true,true,A,A,20,false
SYN-1976,device,true,true,A,A,20,false
SYN-1977,device,true,true,A,A,20,false
SYN-1978,device,true,true,A,A,20,false
SYN-1979,device,true,true,A,A,20,false
SYN-1980,device,true,true,A,A,20,false
SYN-1981,device,true,true,A,A,20,false
SYN-1982,device,true,true,A,A,20,false
SYN-1983,device,true,true,A,A,20,false
SYN-1984,device,true,true,A,A,20,false
SYN-1985,device,true,true,A,A,20,false
SYN-1986,device,true,true,A,A,20,false
SYN-1987,device,true,true,A,A,20,false
SYN-1988,device,true,true,A,A,20,false
SYN-1989,device,true,true,A,A,20,false
SYN-1990,device,true,true,A,A,20,false
SYN-1991,device,true,true,A,A,20,false
SYN-1992,device,true,true,A,A,20,false
SYN-1993,device,true,true,A,A,20,false
SYN-1994,device,true,true,A,A,20,false
SYN-1995,device,true,true,A,A,20,false
SYN-1996,device,true,true,A,A,20,false
SYN-1997,device,true,true,A,A,20,false
SYN-1998,device,true,true,A,A,20,false
SYN-1999,device,true,true,A,A,20,false
SYN-2000,device,true,true,A,A,20,false
SYN-2001,device,true,true,A,A,20,false
SYN-2002,device,true,true,A,A,20,false
SYN-2003,device,true,true,A,A,20,false
SYN-2004,device,true,true,A,A,20,false
SYN-2005,device,true,true,A,A,20,false
SYN-2006,device,true,true,A,A,20,false
SYN-2007,device,true,true,A,A,20,false
SYN-2008,device,true,true,A,A,20,false
SYN-2009,device,true,true,A,A,20,false
SYN-2010,device,true,true,A,A,20,false
SYN-2011,device,true,true,A,A,20,false
SYN-2012,device,true,true,A,A,20,false
SYN-2013,device,true,true,A,A,20,false
SYN-2014,device,true,true,A,A,20,false
SYN-2015,device,true,true,A,A,20,false
SYN-2016,device,true,true,A,A,20,false
SYN-2017,device,true,true,A,A,20,false
SYN-2018,device,true,true,A,A,20,false
SYN-2019,device,true,true,A,A,20,false
SYN-2020,device,true,true,A,A,20,false
SYN-2021,device,true,true,A,A,20,false
SYN-2022,device,true,true,A,A,20,false
SYN-2023,device,true,true,A,A,20,false
SYN-2024,device,true,true,A,A,20,false
SYN-2025,device,true,true,A,A,20,false
SYN-2026,device,true,true,A,A,20,false
SYN-2027,device,true,true,A,A,20,false
SYN-2028,device,true,true,A,A,20,false
SYN-2029,device,true,true,A,A,20,false
SYN-2030,device,true,true,A,A,20,false
SYN-2031,device,true,true,A,A,20,false
SYN-2032,device,true,true,A,A,20,false
SYN-2033,device,true,true,A,A,20,false
SYN-2034,device,true,true,A,A,20,false
SYN-2035,device,true,true,A,A,20,false
SYN-2036,device,true,true,A,A,20,false
SYN-2037,device,true,true,A,A,20,false
SYN-2038,device,true,true,A,A,20,false
SYN-2039,device,true,true,A,A,20,false
SYN-2040,device,true,true,A,A,20,false
SYN-2041,device,true,true,A,A,20,false
SYN-2042,device,true,true,A,A,20,false
SYN-2043,device,true,true,A,A,20,false
SYN-2044,device,true,true,A,A,20,false
SYN-2045,device,true,true,A,A,20,false
SYN-2046,device,true,true,A,A,20,false
SYN-2047,device,true,true,A,A,20,false
SYN-2048,device,true,true,A,A,20,false
SYN-2049,device,true,true,A,A,20,false
SYN-2050,device,true,true,A,A,20,false
SYN-2051,weight,true,true,W,W,30,true
SYN-2052,weight,true,true,W,W,30,true
SYN-2053,weight,true,true,W,W,30,true
SYN-2054,weight,true,true,W,W,30,true
SYN-2055,weight,true,true,W,W,30,true
SYN-2056,weight,true,true,W,W,30,true
SYN-2057,weight,true,true,W,W,30,true
SYN-2058,weight,true,true,W,W,30,true
SYN-2059,weight,true,true,W,W,30,true
SYN-2060,weight,true,true,W,W,30,true
SYN-2061,weight,true,true,W,W,30,true
SYN-2062,weight,true,true,W,W,30,true
SYN-2063,weight,true,true,W,W,30,true
SYN-2064,weight,true,true,W,W,30,true
SYN-2065,weight,true,true,W,W,30,true
SYN-2066,weight,true,true,W,W,30,true
SYN-2067,weight,true,true,W,W,30,true
SYN-2068,weight,true,true,W,W,30,true
SYN-2069,weight,true,true,W,W,30,true
SYN-2070,weight,true,true,W,W,30,true
SYN-2071,weight,true,true,W,W,30,true
SYN-2072,weight,true,true,W,W,30,true
SYN-2073,weight,true,true,W,W,30,true
SYN-2074,weight,true,true,W,W,30,true
SYN-2075,weight,true,true,W,W,30,true
SYN-2076,weight,true,true,W,W,30,true
SYN-2077,weight,true,true,W,W,30,true
SYN-2078,weight,true,true,W,W,30,true
SYN-2079,weight,true,true,W,W,30,true
SYN-2080,weight,true,true,W,W,30,true
SYN-2081,weight,true,true,W,W,30,true
SYN-2082,weight,true,true,W,W,30,true
SYN-2083,weight,true,true,W,W,30,true
SYN-2084,weight,true,true,W,W,30,true
SYN-2085,weight,true,true,W,W,30,true
SYN-2086,weight,true,true,W,W,30,true
SYN-2087,weight,true,true,W,W,30,true
SYN-2088,weight,true,true,W,W,30,true
SYN-2089,weight,true,true,W,W,30,true
SYN-2090,weight,true,true,W,W,30,true
SYN-2091,weight,true,true,W,W,30,true
SYN-2092,weight,true,true,W,W,30,true
SYN-2093,weight,true,true,W,W,30,true
SYN-2094,weight,true,true,W,W,30,true
SYN-2095,weight,true,true,W,W,30,true
SYN-2096,weight,true,true,W,W,30,true
SYN-2097,weight,true,true,W,W,30,true
SYN-2098,weight,true,true,W,W,30,true
SYN-2099,weight,true,true,W,W,30,true
SYN-2100,weight,true,true,W,W,30,true
SYN-2101,weight,true,true,W,W,30,true
SYN-2102,weight,true,true,W,W,30,true
SYN-2103,weight,true,true,W,W,30,true
SYN-2104,weight,true,true,W,W,30,true
SYN-2105,weight,true,true,W,W,30,true
SYN-2106,weight,true,true,W,W,30,true
SYN-2107,weight,true,true,W,W,30,true
SYN-2108,weight,true,true,W,W,30,true
SYN-2109,weight,true,true,W,W,30,true
SYN-2110,weight,true,true,W,W,30,true
SYN-2111,weight,true,true,W,W,30,true
SYN-2112,weight,true,true,W,W,30,true
SYN-2113,weight,true,true,W,W,30,true
SYN-2114,weight,true,true,W,W,30,true
SYN-2115,weight,true,true,W,W,30,true
SYN-2116,weight,true,true,W,W,30,true
SYN-2117,weight,true,true,W,W,30,true
SYN-2118,weight,true,true,W,W,30,true
SYN-2119,weight,true,true,W,W,30,true
SYN-2120,weight,true,true,W,W,30,true
SYN-2121,weight,true,true,W,W,30,true
SYN-2122,weight,true,true,W,W,30,true
SYN-2123,weight,true,true,W,W,30,true
SYN-2124,weight,true,true,W,W,30,true
SYN-2125,weight,true,true,W,W,30,true
SYN-2126,weight,true,true,W,W,30,true
SYN-2127,weight,true,true,W,W,30,true
SYN-2128,weight,true,true,W,W,30,true
SYN-2129,weight,true,true,W,W,30,true
SYN-2130,weight,true,true,W,W,30,true
SYN-2131,weight,true,true,W,W,30,true
SYN-2132,weight,true,true,W,W,30,true
SYN-2133,weight,true,true,W,W,30,true
SYN-2134,weight,true,true,W,W,30,true
SYN-2135,weight,true,true,W,W,30,true
SYN-2136,weight,true,true,W,W,30,true
SYN-2137,weight,true,true,W,W,30,true
SYN-2138,weight,true,true,W,W,30,true
SYN-2139,weight,true,true,W,W,30,true
SYN-2140,weight,true,true,W,W,30,true
SYN-2141,weight,true,true,W,W,30,true
SYN-2142,weight,true,true,W,W,30,true
SYN-2143,weight,true,true,W,W,30,true
SYN-2144,weight,true,true,W,W,30,true
SYN-2145,weight,true,true,W,W,30,true
SYN-2146,weight,true,true,W,W,30,true
SYN-2147,weight,true,true,W,W,30,true
SYN-2148,weight,true,true,W,W,30,true
SYN-2149,weight,true,true,W,W,30,true
SYN-2150,weight,true,true,W,W,30,true
